,event name,Classification,genre,venue,Date,Zip code,City,State
295,Jade Bird,Music,Other,The Record Bar,2018-09-16,64111,Kansas City,Missouri
296,Chicago - The Musical,Arts & Theatre,Undefined,Starlight Theatre,2018-09-16,64132,Kansas City,Missouri
297,Beck,Music,Alternative,Starlight Theatre,2018-09-17,64132,Kansas City,Missouri
298,Sloan,Music,Alternative,The Riot Room,2018-09-17,64111,Kansas City,Missouri
299,Beck,Music,Rock,Starlight Theatre,2018-09-17,64132,Kansas City,Missouri
300,Vicious Rumors,Music,Other,The Riot Room,2018-09-18,64111,Kansas City,Missouri
301,Andrew WK,Music,Rock,The Record Bar,2018-09-19,64111,Kansas City,Missouri
302,Alestorm,Music,Other,The Riot Room,2018-09-20,64111,Kansas City,Missouri
303,Alejandro Escovedo,Music,Country,Knuckleheads Saloon,2018-09-20,64120,Kansas City,Missouri
304,Samantha Fish,Music,Blues,The Crossroads - Kansas City,2018-09-21,64108,Kansas City,Missouri
305,Uz with Montell2099,Music,Dance/Electronic,Aura,2018-09-22,64111,Kansas City,Missouri
306,My Fair Lady,Arts & Theatre,Undefined,Musical Theater Heritage,2018-09-22,64108,Kansas City,Missouri
307,Shiner,Music,Other,The Record Bar,2018-09-22,64111,Kansas City,Missouri
308,Flint Eastwood,Music,Other,The Record Bar,2018-09-23,64111,Kansas City,Missouri
309,Chiefs Tailgate presented by Bud Light,Sports,Miscellaneous,Arrowhead Stadium,2018-09-23,64129,Kansas City,Missouri
310,Welshly Arms,Music,Rock,The Record Bar,2018-09-25,64111,Kansas City,Missouri
311,MC Chris,Music,Hip-Hop/Rap,The Riot Room,2018-09-25,64111,Kansas City,Missouri
312,David Liebe Hart,Music,Other,The Record Bar,2018-09-26,64111,Kansas City,Missouri
313,Gringo Star,Music,Other,The Riot Room,2018-09-26,64111,Kansas City,Missouri
314,American Royal: YOUTH RODEO,Sports,Rodeo,Hale Arena,2018-09-26,64102,Kansas City,Missouri
315,Gringo Star,Music,Rock,Riot Room,2018-09-26,64111,Kansas City,Missouri
316,Taj Mahal,Music,Blues,Knuckleheads Saloon,2018-09-27,64120,Kansas City,Missouri
317,American Royal: YOUTH RODEO,Sports,Rodeo,Hale Arena,2018-09-27,64102,Kansas City,Missouri
318,The Spill Canvas w/ Punchline,Music,Other,Daveys Uptown Ramblers Club,2018-09-28,64111,Kansas City,Missouri
319,Island - Band,Music,Other,The Record Bar,2018-09-28,64111,Kansas City,Missouri
320,Car Seat Headrest w/ Naked Giants,Music,Alternative,The Crossroads - Kansas City,2018-09-28,64108,Kansas City,Missouri
321,American Royal: YOUTH RODEO,Sports,Rodeo,Hale Arena,2018-09-28,64102,Kansas City,Missouri
322,My Fair Lady,Arts & Theatre,Undefined,Musical Theater Heritage,2018-09-29,64108,Kansas City,Missouri
323,Carbon Leaf,Music,Alternative,Knuckleheads Saloon,2018-09-29,64120,Kansas City,Missouri
324,The Illusionists,Arts & Theatre,Undefined,Starlight Theatre,2018-09-29,64132,Kansas City,Missouri
325,Andrew Bird w/ Kansas City Symphony,Music,Alternative,Helzberg Hall-Kauffman PAC,2018-09-29,64106,Kansas City,Missouri
326,Screaming Females,Music,Rock,The Riot Room,2018-10-01,64111,Kansas City,Missouri
327,Screaming Females,Music,Rock,The Record Bar,2018-10-01,64108,Kansas City,Missouri
328,Carach Angren w/ Wolfheart,Music,Other,The Riot Room,2018-10-05,64111,Kansas City,Missouri
329,Kansas City Symphony,Music,Classical,Helzberg Hall-Kauffman PAC,2018-10-06,64106,Kansas City,Missouri
330,Angra,Music,Rock,The Riot Room,2018-10-07,64111,Kansas City,Missouri
